DateTime,dswrf,uswrf
'20-May-2019 22:30:00',252,57.8125
'21-May-2019 01:30:00',0,0
'21-May-2019 04:30:00',0,0
'21-May-2019 07:30:00',0,0
'21-May-2019 10:30:00',187.9375,45.8125
'21-May-2019 13:30:00',735.25,96.4375
'21-May-2019 16:30:00',938.3125,104.0625
'21-May-2019 19:30:00',750.5625,91.8125
'21-May-2019 22:30:00',255.0625,54.5
'22-May-2019 01:30:00',0,0
'22-May-2019 04:30:00',0,0
'22-May-2019 07:30:00',0,0
'22-May-2019 10:30:00',196.5,47.5
'22-May-2019 13:30:00',746.375,97.375
'22-May-2019 16:30:00',1006.9375,114.3125
'22-May-2019 19:30:00',800.75,101.1875
'22-May-2019 22:30:00',270,60.75
'23-May-2019 01:30:00',0,0
'23-May-2019 04:30:00',0,0
'23-May-2019 07:30:00',0,0
'23-May-2019 10:30:00',84.9375,21.125
'23-May-2019 13:30:00',308.6875,41.1875
'23-May-2019 16:30:00',456.375,52.875
'23-May-2019 19:30:00',413.8125,53.625
'23-May-2019 22:30:00',150.5,32.8125
'24-May-2019 01:30:00',0,0
'24-May-2019 04:30:00',0,0
'24-May-2019 07:30:00',0,0
'24-May-2019 10:30:00',167.75,39.0625
'24-May-2019 13:30:00',725.1875,96.0625
'24-May-2019 16:30:00',901.875,103.6875
'24-May-2019 19:30:00',497.8125,62.375
'24-May-2019 22:30:00',154.9375,34.75
'25-May-2019 01:30:00',0,0
'25-May-2019 04:30:00',0,0
'25-May-2019 07:30:00',0,0
'25-May-2019 10:30:00',162.625,38.4375
'25-May-2019 13:30:00',723.5,94.0625
'25-May-2019 16:30:00',995.5,113.1875
'25-May-2019 19:30:00',800.5,101.125
'25-May-2019 22:30:00',255.6875,57.5625
'26-May-2019 01:30:00',0,0
'26-May-2019 04:30:00',0,0
'26-May-2019 07:30:00',0,0
'26-May-2019 10:30:00',94.4375,22.4375
'26-May-2019 13:30:00',568.25,73.4375
'26-May-2019 16:30:00',978.75,112.875
'26-May-2019 19:30:00',784.8125,100.1875
'26-May-2019 22:30:00',258.75,57.25
'27-May-2019 01:30:00',0,0
'27-May-2019 04:30:00',0,0
'27-May-2019 07:30:00',0,0
'27-May-2019 10:30:00',194.125,47
'27-May-2019 13:30:00',728.125,96.1875
'27-May-2019 16:30:00',987.375,113.3125
'27-May-2019 19:30:00',788.25,100.375
'27-May-2019 22:30:00',261.0625,56.9375
'28-May-2019 01:30:00',0.0625,0
'28-May-2019 04:30:00',0,0
'28-May-2019 07:30:00',0,0
'28-May-2019 10:30:00',156.8125,38.5
'28-May-2019 13:30:00',359.8125,47.8125
'28-May-2019 16:30:00',411.0625,47.875
'28-May-2019 19:30:00',156.625,20.5
'28-May-2019 22:30:00',71.25,16.375
'29-May-2019 01:30:00',0.0625,0
'29-May-2019 04:30:00',0,0
'29-May-2019 07:30:00',0,0
'29-May-2019 10:30:00',192.3125,46.4375
'29-May-2019 13:30:00',541.25,72.9375
'29-May-2019 16:30:00',760.875,87.25
'29-May-2019 19:30:00',539.5,70.1875
'29-May-2019 22:30:00',146.8125,30.9375
'30-May-2019 01:30:00',0.0625,0
'30-May-2019 04:30:00',0,0
'30-May-2019 07:30:00',0,0
'30-May-2019 10:30:00',84.25,19.4375
'30-May-2019 13:30:00',426.125,55.375
'30-May-2019 16:30:00',739.6875,85
'30-May-2019 19:30:00',659.625,83.0625
'30-May-2019 22:30:00',177.3125,41.5625
'31-May-2019 01:30:00',0.125,0.0625
'31-May-2019 04:30:00',0,0
'31-May-2019 07:30:00',0,0
'31-May-2019 10:30:00',192.5625,45.625
'31-May-2019 13:30:00',721.0625,95.75
'31-May-2019 16:30:00',980.125,112.9375
'31-May-2019 19:30:00',755.6875,95.4375
'31-May-2019 22:30:00',227.625,52.1875
'01-Jun-2019 01:30:00',0.1875,0.125
'01-Jun-2019 04:30:00',0,0
'01-Jun-2019 07:30:00',0,0
'01-Jun-2019 10:30:00',197.625,47.25
'01-Jun-2019 13:30:00',718.375,94.3125
'01-Jun-2019 16:30:00',952.3125,108.5
'01-Jun-2019 19:30:00',752.6875,94
'01-Jun-2019 22:30:00',268.125,57.5625
'02-Jun-2019 01:30:00',0.25,0.125
'02-Jun-2019 04:30:00',0,0
'02-Jun-2019 07:30:00',0,0
'02-Jun-2019 10:30:00',188.625,43.625
'02-Jun-2019 13:30:00',715.0625,94.5
'02-Jun-2019 16:30:00',581.875,67.125
'02-Jun-2019 19:30:00',786.875,100.25
'02-Jun-2019 22:30:00',279.5,61.75
'03-Jun-2019 01:30:00',0.3125,0.1875
'03-Jun-2019 04:30:00',0,0
'03-Jun-2019 07:30:00',0,0
'03-Jun-2019 10:30:00',202.3125,48.375
'03-Jun-2019 13:30:00',744.875,97.125
'03-Jun-2019 16:30:00',1021.5625,115
'03-Jun-2019 19:30:00',826.4375,102.5
'03-Jun-2019 22:30:00',297.8125,65.125
'04-Jun-2019 01:30:00',0.375,0.25
'04-Jun-2019 04:30:00',0,0
'04-Jun-2019 07:30:00',0,0
'04-Jun-2019 10:30:00',211.875,50.125
'04-Jun-2019 13:30:00',757.8125,97.9375
'04-Jun-2019 16:30:00',1017.1875,114.75
'04-Jun-2019 19:30:00',803.25,99.9375
'04-Jun-2019 22:30:00',265,56.9375
'05-Jun-2019 01:30:00',0.375,0.25
'05-Jun-2019 04:30:00',0,0
'05-Jun-2019 07:30:00',0,0
'05-Jun-2019 10:30:00',123.875,30.3125
'05-Jun-2019 13:30:00',388.375,51.5
'05-Jun-2019 16:30:00',644.9375,74.5
'05-Jun-2019 19:30:00',612.1875,78.3125
'05-Jun-2019 22:30:00',277.5,60.0625
'06-Jun-2019 01:30:00',0.4375,0.25
'06-Jun-2019 04:30:00',0,0
'06-Jun-2019 07:30:00',0,0
'06-Jun-2019 10:30:00',99.1875,23
'06-Jun-2019 13:30:00',392.9375,52.0625
'06-Jun-2019 16:30:00',964.875,111.875
'06-Jun-2019 19:30:00',783,100.0625
'06-Jun-2019 22:30:00',275.0625,60.25
'07-Jun-2019 01:30:00',0.625,0.375
'07-Jun-2019 04:30:00',0,0
'07-Jun-2019 07:30:00',0,0
'07-Jun-2019 10:30:00',178.875,42.625
'07-Jun-2019 13:30:00',659.3125,86.375
'07-Jun-2019 16:30:00',948.75,108.375
'07-Jun-2019 19:30:00',786.625,98.875
'07-Jun-2019 22:30:00',290.625,63.1875
'08-Jun-2019 01:30:00',0.6875,0.375
'08-Jun-2019 04:30:00',0,0
'08-Jun-2019 07:30:00',0,0
'08-Jun-2019 10:30:00',206.375,49.25
'08-Jun-2019 13:30:00',743.5625,97.0625
'08-Jun-2019 16:30:00',1008.4375,114.25
'08-Jun-2019 19:30:00',816.5,101.9375
'08-Jun-2019 22:30:00',301.1875,65.5625
'09-Jun-2019 01:30:00',0.8125,0.5
'09-Jun-2019 04:30:00',0,0
'09-Jun-2019 07:30:00',0,0
'09-Jun-2019 10:30:00',209.4375,49.8125
'09-Jun-2019 13:30:00',744.0625,97.0625
'09-Jun-2019 16:30:00',1002.3125,113.9375
'09-Jun-2019 19:30:00',811.3125,101.625
'09-Jun-2019 22:30:00',299.75,65.3125
'10-Jun-2019 01:30:00',0.875,0.5
'10-Jun-2019 04:30:00',0,0
'10-Jun-2019 07:30:00',0,0
'10-Jun-2019 10:30:00',205.4375,49.125
'10-Jun-2019 13:30:00',735.4375,96.5625
'10-Jun-2019 16:30:00',825.375,94.9375
'10-Jun-2019 19:30:00',528.8125,67.625
'10-Jun-2019 22:30:00',220.25,44.5625
'11-Jun-2019 01:30:00',0.5625,0.3125
'11-Jun-2019 04:30:00',0,0
'11-Jun-2019 07:30:00',0,0
'11-Jun-2019 10:30:00',135.3125,30.625
'11-Jun-2019 13:30:00',430.6875,57.375
'11-Jun-2019 16:30:00',219.0625,26.125
'11-Jun-2019 19:30:00',632.875,81.3125
'11-Jun-2019 22:30:00',298.25,65.125
'12-Jun-2019 01:30:00',1,0.625
'12-Jun-2019 04:30:00',0,0
'12-Jun-2019 07:30:00',0,0
'12-Jun-2019 10:30:00',212.875,50.4375
'12-Jun-2019 13:30:00',742.3125,96.0625
'12-Jun-2019 16:30:00',978.5,110
'12-Jun-2019 19:30:00',783.875,96.625
'12-Jun-2019 22:30:00',283.3125,59.0625
'13-Jun-2019 01:30:00',1.0625,0.625
'13-Jun-2019 04:30:00',0,0
'13-Jun-2019 07:30:00',0,0
'13-Jun-2019 10:30:00',49.0625,12.1875
'13-Jun-2019 13:30:00',149.1875,20.25
'13-Jun-2019 16:30:00',207.6875,24.75
'13-Jun-2019 19:30:00',300.625,39.5625
'13-Jun-2019 22:30:00',269.9375,59.375
'14-Jun-2019 01:30:00',0.9375,0.5625
'14-Jun-2019 04:30:00',0,0
'14-Jun-2019 07:30:00',0,0
'14-Jun-2019 10:30:00',204.375,48.9375
'14-Jun-2019 13:30:00',738.1875,96.6875
'14-Jun-2019 16:30:00',1001.25,113.875
'14-Jun-2019 19:30:00',811.25,101.625
'14-Jun-2019 22:30:00',257.3125,53.1875
'15-Jun-2019 01:30:00',0.9375,0.5625
'15-Jun-2019 04:30:00',0,0
'15-Jun-2019 07:30:00',0,0
'15-Jun-2019 10:30:00',209.25,49.8125
'15-Jun-2019 13:30:00',739.5,96.25
'15-Jun-2019 16:30:00',1004.0625,113.75
'15-Jun-2019 19:30:00',820.9375,102.1875
'15-Jun-2019 22:30:00',241.1875,48.375
'16-Jun-2019 01:30:00',0.5625,0.3125
'16-Jun-2019 04:30:00',0,0
'16-Jun-2019 07:30:00',0,0
'16-Jun-2019 10:30:00',82.125,19.125
'16-Jun-2019 13:30:00',156.0625,20.875
'16-Jun-2019 16:30:00',654.25,75.25
'16-Jun-2019 19:30:00',718.3125,90.75
'16-Jun-2019 22:30:00',296.3125,64.5
'17-Jun-2019 01:30:00',1.25,0.75
'17-Jun-2019 04:30:00',0,0
'17-Jun-2019 07:30:00',0,0
'17-Jun-2019 10:30:00',111.625,26.3125
'17-Jun-2019 13:30:00',438.3125,57.8125
'17-Jun-2019 16:30:00',629.4375,72.3125
'17-Jun-2019 19:30:00',636.125,79.4375
'17-Jun-2019 22:30:00',265.5,56.375
'18-Jun-2019 01:30:00',1.3125,0.75
'18-Jun-2019 04:30:00',0,0
'18-Jun-2019 07:30:00',0,0
'18-Jun-2019 10:30:00',71.5,17.5
'18-Jun-2019 13:30:00',153.6875,21.1875
'18-Jun-2019 16:30:00',338.25,39.75
'18-Jun-2019 19:30:00',181.25,23.375
'18-Jun-2019 22:30:00',62.5,13.9375
'19-Jun-2019 01:30:00',0.4375,0.25
'19-Jun-2019 04:30:00',0,0
'19-Jun-2019 07:30:00',0,0
'19-Jun-2019 10:30:00',98.4375,22.8125
'19-Jun-2019 13:30:00',522.6875,68.5
'19-Jun-2019 16:30:00',610.875,70.5625
'19-Jun-2019 19:30:00',457.4375,57.9375
'19-Jun-2019 22:30:00',157.375,33.375
'20-Jun-2019 01:30:00',0.8125,0.5
'20-Jun-2019 04:30:00',0,0
'20-Jun-2019 07:30:00',0,0
'20-Jun-2019 10:30:00',77.8125,18.6875
'20-Jun-2019 13:30:00',332.4375,44.4375
'20-Jun-2019 16:30:00',462.625,54.1875
'20-Jun-2019 19:30:00',496.375,62.8125
'20-Jun-2019 22:30:00',240.8125,49.0625
'21-Jun-2019 01:30:00',1,0.5625
'21-Jun-2019 04:30:00',0,0
'21-Jun-2019 07:30:00',0,0
'21-Jun-2019 10:30:00',94.25,22.6875
'21-Jun-2019 13:30:00',227.9375,31.5625
'21-Jun-2019 16:30:00',360.8125,42.25
'21-Jun-2019 19:30:00',244.75,31.1875
'21-Jun-2019 22:30:00',89.4375,21.3125
'22-Jun-2019 01:30:00',0.6875,0.375
'22-Jun-2019 04:30:00',0,0
'22-Jun-2019 07:30:00',0,0
'22-Jun-2019 10:30:00',203.4375,48.8125
'22-Jun-2019 13:30:00',715.375,93.875
'22-Jun-2019 16:30:00',928.625,105.4375
'22-Jun-2019 19:30:00',810.3125,101.625
'22-Jun-2019 22:30:00',271.125,58.8125
'23-Jun-2019 01:30:00',1.3125,0.75
'23-Jun-2019 04:30:00',0,0
'23-Jun-2019 07:30:00',0,0
'23-Jun-2019 10:30:00',202.4375,48.6875
'23-Jun-2019 13:30:00',735.1875,96.4375
'23-Jun-2019 16:30:00',998,113.625
'23-Jun-2019 19:30:00',815.5,101.9375
'23-Jun-2019 22:30:00',309.5,65.5
'24-Jun-2019 01:30:00',1.625,0.9375
'24-Jun-2019 04:30:00',0,0
'24-Jun-2019 07:30:00',0,0
'24-Jun-2019 10:30:00',201.875,48.5
'24-Jun-2019 13:30:00',731.1875,95.75
'24-Jun-2019 16:30:00',978.25,110.9375
'24-Jun-2019 19:30:00',798.9375,99.5
'24-Jun-2019 22:30:00',296.625,61.9375
'25-Jun-2019 01:30:00',1.625,0.9375
'25-Jun-2019 04:30:00',0,0
'25-Jun-2019 07:30:00',0,0
'25-Jun-2019 10:30:00',138.6875,36.125
'25-Jun-2019 13:30:00',355.625,47.5625
'25-Jun-2019 16:30:00',254.9375,30.25
'25-Jun-2019 19:30:00',168.0625,21.9375
'25-Jun-2019 22:30:00',176.5625,37.125
'26-Jun-2019 01:30:00',1.0625,0.625
'26-Jun-2019 04:30:00',0,0
'26-Jun-2019 07:30:00',0,0
'26-Jun-2019 10:30:00',195.125,47.25
'26-Jun-2019 13:30:00',718.625,95.4375
'26-Jun-2019 16:30:00',979.9375,112.75
'26-Jun-2019 19:30:00',766.8125,96.3125
'26-Jun-2019 22:30:00',270.625,59.3125
'27-Jun-2019 01:30:00',1.25,0.75
'27-Jun-2019 04:30:00',0,0
'27-Jun-2019 07:30:00',0,0
'27-Jun-2019 10:30:00',192.75,46.875
'27-Jun-2019 13:30:00',719.375,95.4375
'27-Jun-2019 16:30:00',984.875,113
'27-Jun-2019 19:30:00',809.5,101.625
'27-Jun-2019 22:30:00',310,66.3125
'28-Jun-2019 01:30:00',1.6875,1
'28-Jun-2019 04:30:00',0,0
'28-Jun-2019 07:30:00',0,0
'28-Jun-2019 10:30:00',189.875,44.9375
'28-Jun-2019 13:30:00',718.0625,95.125
'28-Jun-2019 16:30:00',983.75,112.9375
'28-Jun-2019 19:30:00',805.625,101.375
'28-Jun-2019 22:30:00',307,65.5625
'29-Jun-2019 01:30:00',1.6875,0.9375
'29-Jun-2019 04:30:00',0,0
'29-Jun-2019 07:30:00',0,0
'29-Jun-2019 10:30:00',188.8125,45.8125
'29-Jun-2019 13:30:00',618.4375,83.5
'29-Jun-2019 16:30:00',525.375,61.0625
'29-Jun-2019 19:30:00',744.3125,94.8125
'29-Jun-2019 22:30:00',296.875,63.3125
'30-Jun-2019 01:30:00',1.3125,0.75
'30-Jun-2019 04:30:00',0,0
'30-Jun-2019 07:30:00',0,0
'30-Jun-2019 10:30:00',190.25,46.5
'30-Jun-2019 13:30:00',691.4375,92.1875
'30-Jun-2019 16:30:00',824.3125,94.8125
'30-Jun-2019 19:30:00',564.3125,69.75
'30-Jun-2019 22:30:00',145.8125,33.3125
'01-Jul-2019 01:30:00',1.625,0.9375
'01-Jul-2019 04:30:00',0,0
'01-Jul-2019 07:30:00',0,0
'01-Jul-2019 10:30:00',192.875,47
'01-Jul-2019 13:30:00',719.8125,95.4375
'01-Jul-2019 16:30:00',983.8125,112.875
'01-Jul-2019 19:30:00',805.875,101.4375
'01-Jul-2019 22:30:00',304.0625,64.75
'02-Jul-2019 01:30:00',1.625,1
'02-Jul-2019 04:30:00',0,0
'02-Jul-2019 07:30:00',0,0
'02-Jul-2019 10:30:00',180,43.125
'02-Jul-2019 13:30:00',649.5625,85.875
'02-Jul-2019 16:30:00',642.3125,74.0625
'02-Jul-2019 19:30:00',786,99
'02-Jul-2019 22:30:00',300.0625,63.8125
'03-Jul-2019 01:30:00',1.5625,0.9375
'03-Jul-2019 04:30:00',0,0
'03-Jul-2019 07:30:00',0,0
'03-Jul-2019 10:30:00',188.125,46.25
'03-Jul-2019 13:30:00',703.5625,94.125
'03-Jul-2019 16:30:00',969.4375,112.1875
'03-Jul-2019 19:30:00',797.5,100.9375
'03-Jul-2019 22:30:00',304.125,65.5
'04-Jul-2019 01:30:00',1.625,0.9375
'04-Jul-2019 04:30:00',0,0
'04-Jul-2019 07:30:00',0,0
'04-Jul-2019 10:30:00',187.9375,46.1875
'04-Jul-2019 13:30:00',709.1875,94.8125
'04-Jul-2019 16:30:00',963.5625,110.8125
'04-Jul-2019 19:30:00',793.0625,99.5
'04-Jul-2019 22:30:00',303.875,64.6875
'05-Jul-2019 01:30:00',1.5625,0.9375
'05-Jul-2019 04:30:00',0,0
'05-Jul-2019 07:30:00',0,0
'05-Jul-2019 10:30:00',186.8125,46
'05-Jul-2019 13:30:00',717.3125,95.3125
'05-Jul-2019 16:30:00',981.0625,112.75
'05-Jul-2019 19:30:00',803.5625,101.3125
'05-Jul-2019 22:30:00',304.75,65.5625
'06-Jul-2019 01:30:00',1.5,0.875
'06-Jul-2019 04:30:00',0,0
'06-Jul-2019 07:30:00',0,0
'06-Jul-2019 10:30:00',179.0625,44.6875
'06-Jul-2019 13:30:00',653.75,88.875
'06-Jul-2019 16:30:00',776.3125,90.4375
'06-Jul-2019 19:30:00',723.5,92.9375
'06-Jul-2019 22:30:00',295.75,64
'07-Jul-2019 01:30:00',1.375,0.8125
'07-Jul-2019 04:30:00',0,0
'07-Jul-2019 07:30:00',0,0
'07-Jul-2019 10:30:00',69.6875,17.375
'07-Jul-2019 13:30:00',265.3125,34.6875
'07-Jul-2019 16:30:00',965.4375,111.9375
'07-Jul-2019 19:30:00',803.875,101.3125
'07-Jul-2019 22:30:00',304.4375,65
'08-Jul-2019 01:30:00',1.4375,0.8125
'08-Jul-2019 04:30:00',0,0
'08-Jul-2019 07:30:00',0,0
'08-Jul-2019 10:30:00',167.375,40.6875
'08-Jul-2019 13:30:00',333.25,45.125
'08-Jul-2019 16:30:00',759.4375,86.4375
'08-Jul-2019 19:30:00',750.6875,93.625
'08-Jul-2019 22:30:00',309,66.3125
'09-Jul-2019 01:30:00',1.375,0.8125
'09-Jul-2019 04:30:00',0,0
'09-Jul-2019 07:30:00',0,0
'09-Jul-2019 10:30:00',185.25,45.8125
'09-Jul-2019 13:30:00',711.0625,94.375
'09-Jul-2019 16:30:00',981.1875,112
'09-Jul-2019 19:30:00',813.375,101.8125
'09-Jul-2019 22:30:00',308.8125,66.3125
'10-Jul-2019 01:30:00',1.3125,0.75
'10-Jul-2019 04:30:00',0,0
'10-Jul-2019 07:30:00',0,0
'10-Jul-2019 10:30:00',179.375,44.25
'10-Jul-2019 13:30:00',703.6875,93.125
'10-Jul-2019 16:30:00',966.6875,110.375
'10-Jul-2019 19:30:00',783.9375,97.75
'10-Jul-2019 22:30:00',293.3125,62.25
'11-Jul-2019 01:30:00',1.1875,0.6875
'11-Jul-2019 04:30:00',0,0
'11-Jul-2019 07:30:00',0,0
'11-Jul-2019 10:30:00',175.0625,44
'11-Jul-2019 13:30:00',687.25,92.5
'11-Jul-2019 16:30:00',934.875,108.125
'11-Jul-2019 19:30:00',768.5625,97.0625
'11-Jul-2019 22:30:00',277,58.8125
'12-Jul-2019 01:30:00',1,0.625
'12-Jul-2019 04:30:00',0,0
'12-Jul-2019 07:30:00',0,0
'12-Jul-2019 10:30:00',95,24.125
'12-Jul-2019 13:30:00',406.9375,54
'12-Jul-2019 16:30:00',946.8125,110.5
'12-Jul-2019 19:30:00',786.5,100.3125
'12-Jul-2019 22:30:00',294.3125,64.25
'13-Jul-2019 01:30:00',0.9375,0.5625
'13-Jul-2019 04:30:00',0,0
'13-Jul-2019 07:30:00',0,0
'13-Jul-2019 10:30:00',173.5,43.75
'13-Jul-2019 13:30:00',695.8125,93.9375
'13-Jul-2019 16:30:00',966.125,112
'13-Jul-2019 19:30:00',795.625,100.8125
'13-Jul-2019 22:30:00',298.75,64.9375
'14-Jul-2019 01:30:00',0.9375,0.5625
'14-Jul-2019 04:30:00',0,0
'14-Jul-2019 07:30:00',0,0
'14-Jul-2019 10:30:00',170.4375,43.1875
'14-Jul-2019 13:30:00',684.8125,93.25
'14-Jul-2019 16:30:00',957.375,111.5625
'14-Jul-2019 19:30:00',793.1875,100.6875
'14-Jul-2019 22:30:00',295.8125,64.5625
'15-Jul-2019 01:30:00',0.875,0.5625
'15-Jul-2019 04:30:00',0,0
'15-Jul-2019 07:30:00',0,0
'15-Jul-2019 10:30:00',173.3125,42.875
'15-Jul-2019 13:30:00',708.875,94.125
'15-Jul-2019 16:30:00',989.9375,113.1875
'15-Jul-2019 19:30:00',809.375,100.8125
'15-Jul-2019 22:30:00',300.8125,64.375
'16-Jul-2019 01:30:00',0.875,0.5
'16-Jul-2019 04:30:00',0,0
'16-Jul-2019 07:30:00',0,0
'16-Jul-2019 10:30:00',170.3125,43.1875
'16-Jul-2019 13:30:00',694.1875,93.5625
'16-Jul-2019 16:30:00',964.1875,111.875
'16-Jul-2019 19:30:00',787.125,99.75
'16-Jul-2019 22:30:00',285,60.875
'17-Jul-2019 01:30:00',0.75,0.4375
'17-Jul-2019 04:30:00',0,0
'17-Jul-2019 07:30:00',0,0
'17-Jul-2019 10:30:00',162.0625,41.4375
'17-Jul-2019 13:30:00',531.1875,74.3125
'17-Jul-2019 16:30:00',699.9375,82.4375
'17-Jul-2019 19:30:00',772.1875,99.4375
'17-Jul-2019 22:30:00',277.9375,59.875
'18-Jul-2019 01:30:00',0.625,0.375
'18-Jul-2019 04:30:00',0,0
'18-Jul-2019 07:30:00',0,0
'18-Jul-2019 10:30:00',78,20.5625
'18-Jul-2019 13:30:00',378.1875,51.5
'18-Jul-2019 16:30:00',447.3125,53.0625
'18-Jul-2019 19:30:00',313.5625,40
'18-Jul-2019 22:30:00',126.8125,27.5625
'19-Jul-2019 01:30:00',0.125,0.0625
'19-Jul-2019 04:30:00',0,0
'19-Jul-2019 07:30:00',0,0
'19-Jul-2019 10:30:00',93.4375,23.25
'19-Jul-2019 13:30:00',463.9375,62.1875
'19-Jul-2019 16:30:00',898,104.625
'19-Jul-2019 19:30:00',752.875,96.5
'19-Jul-2019 22:30:00',281.3125,62
'20-Jul-2019 01:30:00',0.5,0.3125
'20-Jul-2019 04:30:00',0,0
'20-Jul-2019 07:30:00',0,0
'20-Jul-2019 10:30:00',156.9375,40.75
'20-Jul-2019 13:30:00',665.5625,91.1875
'20-Jul-2019 16:30:00',932.0625,109.6875
'20-Jul-2019 19:30:00',769.9375,99.3125
'20-Jul-2019 22:30:00',279.5625,62.25
'21-Jul-2019 01:30:00',0.4375,0.25
'21-Jul-2019 04:30:00',0,0
'21-Jul-2019 07:30:00',0,0
'21-Jul-2019 10:30:00',156.3125,40.6875
'21-Jul-2019 13:30:00',667.8125,92.1875
'21-Jul-2019 16:30:00',936.75,110.4375
'21-Jul-2019 19:30:00',771.0625,99.375
'21-Jul-2019 22:30:00',279,62.1875
'22-Jul-2019 01:30:00',0.3125,0.1875
'22-Jul-2019 04:30:00',0,0
'22-Jul-2019 07:30:00',0,0
'22-Jul-2019 10:30:00',155.9375,40.625
'22-Jul-2019 13:30:00',656.8125,90.4375
'22-Jul-2019 16:30:00',456.5625,54.125
'22-Jul-2019 19:30:00',429.25,55.8125
'22-Jul-2019 22:30:00',233.9375,52.8125
'23-Jul-2019 01:30:00',0.25,0.125
'23-Jul-2019 04:30:00',0,0
'23-Jul-2019 07:30:00',0,0
'23-Jul-2019 10:30:00',73.8125,19.1875
'23-Jul-2019 13:30:00',276.6875,38.5
'23-Jul-2019 16:30:00',428.3125,50.875
'23-Jul-2019 19:30:00',235.4375,30.25
'23-Jul-2019 22:30:00',60.6875,13.8125
'24-Jul-2019 01:30:00',0.0625,0.0625
'24-Jul-2019 04:30:00',0,0
'24-Jul-2019 07:30:00',0,0
'24-Jul-2019 10:30:00',52.6875,13.3125
'24-Jul-2019 13:30:00',515.0625,67.6875
'24-Jul-2019 16:30:00',861,99.625
'24-Jul-2019 19:30:00',764.75,97.5625
'24-Jul-2019 22:30:00',280.0625,62.375
'25-Jul-2019 01:30:00',0.1875,0.125
'25-Jul-2019 04:30:00',0,0
'25-Jul-2019 07:30:00',0,0
'25-Jul-2019 10:30:00',154.4375,40.3125
'25-Jul-2019 13:30:00',679.6875,93
'25-Jul-2019 16:30:00',957.9375,111.5
'25-Jul-2019 19:30:00',786.875,100.3125
'25-Jul-2019 22:30:00',280.4375,62.5
'26-Jul-2019 01:30:00',0.125,0.0625
'26-Jul-2019 04:30:00',0,0
'26-Jul-2019 07:30:00',0,0
'26-Jul-2019 10:30:00',153.9375,40.375
'26-Jul-2019 13:30:00',677.0625,92.8125
'26-Jul-2019 16:30:00',957,111.4375
'26-Jul-2019 19:30:00',785.875,100.25
'26-Jul-2019 22:30:00',278.3125,62.1875
'27-Jul-2019 01:30:00',0.125,0.0625
'27-Jul-2019 04:30:00',0,0
'27-Jul-2019 07:30:00',0,0
'27-Jul-2019 10:30:00',143.5625,35.6875
'27-Jul-2019 13:30:00',675.4375,92.6875
'27-Jul-2019 16:30:00',953.5,111.25
'27-Jul-2019 19:30:00',780.6875,100
'27-Jul-2019 22:30:00',273.8125,61.5
'28-Jul-2019 01:30:00',0.0625,0
'28-Jul-2019 04:30:00',0,0
'28-Jul-2019 07:30:00',0,0
'28-Jul-2019 10:30:00',148,39.25
'28-Jul-2019 13:30:00',666.75,92.1875
'28-Jul-2019 16:30:00',942.6875,110.6875
'28-Jul-2019 19:30:00',772.5,99.5
'28-Jul-2019 22:30:00',269.5,60.8125
'29-Jul-2019 01:30:00',0,0
'29-Jul-2019 04:30:00',0,0
'29-Jul-2019 07:30:00',0,0
'29-Jul-2019 10:30:00',143.9375,38.5
'29-Jul-2019 13:30:00',658.5625,91.625
'29-Jul-2019 16:30:00',936.625,110.375
'29-Jul-2019 19:30:00',768.125,99.25
'29-Jul-2019 22:30:00',265.4375,60.1875
'30-Jul-2019 01:30:00',0,0
'30-Jul-2019 04:30:00',0,0
'30-Jul-2019 07:30:00',0,0
'30-Jul-2019 10:30:00',141.9375,38.125
'30-Jul-2019 13:30:00',657.0625,91.5625
'30-Jul-2019 16:30:00',932.625,110.125
'30-Jul-2019 19:30:00',763.125,99
'30-Jul-2019 22:30:00',262.625,59.3125
'31-Jul-2019 01:30:00',0,0
'31-Jul-2019 04:30:00',0,0
'31-Jul-2019 07:30:00',0,0
'31-Jul-2019 10:30:00',141.5,38.125
'31-Jul-2019 13:30:00',661.125,91.8125
'31-Jul-2019 16:30:00',939.5,110.5
'31-Jul-2019 19:30:00',764.125,98.75
'31-Jul-2019 22:30:00',257.0625,57.5625
'01-Aug-2019 01:30:00',0,0
'01-Aug-2019 04:30:00',0,0
'01-Aug-2019 07:30:00',0,0
'01-Aug-2019 10:30:00',120.75,31.25
'01-Aug-2019 13:30:00',603.625,82.375
'01-Aug-2019 16:30:00',850.625,98.3125
'01-Aug-2019 19:30:00',710.875,89.8125
'01-Aug-2019 22:30:00',259.875,58.875
'02-Aug-2019 01:30:00',0,0
'02-Aug-2019 04:30:00',0,0
'02-Aug-2019 07:30:00',0,0
'02-Aug-2019 10:30:00',141.125,38.1875
'02-Aug-2019 13:30:00',669.1875,92.375
'02-Aug-2019 16:30:00',950.5,111
'02-Aug-2019 19:30:00',774.875,99.6875
'02-Aug-2019 22:30:00',260.3125,59.125
'03-Aug-2019 01:30:00',0,0
'03-Aug-2019 04:30:00',0,0
'03-Aug-2019 07:30:00',0,0
'03-Aug-2019 10:30:00',132.4375,35.4375
'03-Aug-2019 13:30:00',653.375,90.875
'03-Aug-2019 16:30:00',934.1875,110.1875
'03-Aug-2019 19:30:00',761.25,98.9375
'03-Aug-2019 22:30:00',249.9375,56
'04-Aug-2019 01:30:00',0,0
